id_eje,ejecutora_nombre,year,ind_eje,propim,proinv,pim,devengado,certificado,compromiso_anual,inverre,pim_total,invtot
MUNICIPALIDAD DISTRITAL DE PACHACAMAC,MUNICIPALIDAD DISTRITAL DE PACHACAMAC,2022,.49059048,.47062054,.60000002,5790296,2840664.09,5511131.310000001,2870264.09,9,12303534,15
MUNICIPALIDAD DISTRITAL DE PACHACAMAC,MUNICIPALIDAD DISTRITAL DE PACHACAMAC,2023,.25024253,.95882362,.72727275,19508241,4881791.82,4881793.82,4881793.82,8,20346016,11
MUNICIPALIDAD DISTRITAL DE PACHACAMAC,MUNICIPALIDAD DISTRITAL DE PACHACAMAC,2024,.37076375,.99566048,.93103451,24205791,8974629.710000001,22287647.15,10888620.4,27,24311290,29
MUNICIPALIDAD DISTRITAL DE PACHACONAS,MUNICIPALIDAD DISTRITAL DE PACHACONAS,2022,.66262776,.98781419,.875,1856014,1229846.44,1281190.44,1229846.44,7,1878910,8
MUNICIPALIDAD DISTRITAL DE PACHACONAS,MUNICIPALIDAD DISTRITAL DE PACHACONAS,2023,.96000701,.9574815,.93333334,1361396,1306949.72,1347647.41,1306949.72,14,1421851,15
MUNICIPALIDAD DISTRITAL DE PACHACONAS,MUNICIPALIDAD DISTRITAL DE PACHACONAS,2024,.86004961,.38672277,.63636363,889561,765066.5700000001,838029.5700000001,765066.5700000001,14,2300255,22
MUNICIPALIDAD DISTRITAL DE PACHACUTEC,MUNICIPALIDAD DISTRITAL DE PACHACUTEC,2022,.57142967,.86921597,.8888889,6555986,3746284.98,5923313.93,3800953.58,16,7542413,18
MUNICIPALIDAD DISTRITAL DE PACHACUTEC,MUNICIPALIDAD DISTRITAL DE PACHACUTEC,2023,.55976039,.86435664,.78378379,5340704,2989514.69,4152850.89,2989514.69,29,6178820,37
MUNICIPALIDAD DISTRITAL DE PACHACUTEC,MUNICIPALIDAD DISTRITAL DE PACHACUTEC,2024,.84352744,.99063927,.9512195,4745077,4002602.62,4424741.33,4004102.62,39,4789914,41
MUNICIPALIDAD DISTRITAL DE PACHAMARCA,MUNICIPALIDAD DISTRITAL DE PACHAMARCA,2022,.78582615,.7176404,.80769229,1028942,808569.55,819507.14,810723.6000000001,21,1433785,26
MUNICIPALIDAD DISTRITAL DE PACHAMARCA,MUNICIPALIDAD DISTRITAL DE PACHAMARCA,2023,.84903514,.7572552,.85185188,1201761,1020337.33,1164935.19,1039649.53,23,1586996,27
MUNICIPALIDAD DISTRITAL DE PACHAMARCA,MUNICIPALIDAD DISTRITAL DE PACHAMARCA,2024,.31906787,.9233402,.83999997,7952998,2537545.99,7614909.74,7242395.07,21,8613291,25
MUNICIPALIDAD DISTRITAL DE PACHANGARA,MUNICIPALIDAD DISTRITAL DE PACHANGARA,2022,.72124678,.69800383,.94444442,3426623,2471440.85,2860443.68,2538969.55,17,4909175,18
MUNICIPALIDAD DISTRITAL DE PACHANGARA,MUNICIPALIDAD DISTRITAL DE PACHANGARA,2023,.70266384,.60351455,.78947371,1605557,1128166.8,1370232.88,1194625.1,15,2660345,19
MUNICIPALIDAD DISTRITAL DE PACHANGARA,MUNICIPALIDAD DISTRITAL DE PACHANGARA,2024,.369876,.95893461,.82352942,1362952,504123.21,675536.15,622756.55,14,1421319,17
MUNICIPALIDAD DISTRITAL DE PACHAS,MUNICIPALIDAD DISTRITAL DE PACHAS,2022,.76381671,.41482207,.84090906,2246084,1715596.56,2083595.93,2050504.32,37,5414572,44
MUNICIPALIDAD DISTRITAL DE PACHAS,MUNICIPALIDAD DISTRITAL DE PACHAS,2023,.50756598,.20293014,.8214286,1416134,718781.42,940145.9300000001,898630.12,23,6978431,28
MUNICIPALIDAD DISTRITAL DE PACHAS,MUNICIPALIDAD DISTRITAL DE PACHAS,2024,.76371598,.053869404,.6875,1288736,984228.29,1080819.57,1002126.69,11,23923338,16
MUNICIPALIDAD DISTRITAL DE PACHIA,MUNICIPALIDAD DISTRITAL DE PACHIA,2022,.72085208,.77441186,.93877554,9619970,6934575.290000001,8625096.209999999,7968648.939999999,46,12422292,49
MUNICIPALIDAD DISTRITAL DE PACHIA,MUNICIPALIDAD DISTRITAL DE PACHIA,2023,.73589945,.5128389,.89473683,3190516,2347899.02,2676284.11,2670480.41,17,6221283,19
MUNICIPALIDAD DISTRITAL DE PACHIA,MUNICIPALIDAD DISTRITAL DE PACHIA,2024,.53028935,.40816006,.85000002,3109896,1649144.82,1807864.93,1704404.6,17,7619305,20
MUNICIPALIDAD DISTRITAL DE PACHIZA,MUNICIPALIDAD DISTRITAL DE PACHIZA,2022,.98239422,.67279792,.64999998,1139972,1119901.89,1130793.53,1120181.89,13,1694375,20
MUNICIPALIDAD DISTRITAL DE PACHIZA,MUNICIPALIDAD DISTRITAL DE PACHIZA,2023,.98192155,.80884314,.7647059,1132691,1112213.72,1131435.78,1126582.72,13,1400384,17
MUNICIPALIDAD DISTRITAL DE PACHIZA,MUNICIPALIDAD DISTRITAL DE PACHIZA,2024,.77617562,.36153135,.68421054,1098466,852602.51,945656.8499999999,855467.51,13,3038370,19
MUNICIPALIDAD DISTRITAL DE PACLLON,MUNICIPALIDAD DISTRITAL DE PACLLON,2022,.83170432,.94990003,.9285714,3152360,2621831.51,2745485.73,2660323.78,13,3318623,14
MUNICIPALIDAD DISTRITAL DE PACLLON,MUNICIPALIDAD DISTRITAL DE PACLLON,2023,.10527226,1,1,1009254,106246.45,217246.45,107246.45,6,1009254,6
MUNICIPALIDAD DISTRITAL DE PACLLON,MUNICIPALIDAD DISTRITAL DE PACLLON,2024,.87551564,.9754774,.85714287,949280,831109.47,873509.47,831109.47,6,973144,7
MUNICIPALIDAD DISTRITAL DE PACOBAMBA,MUNICIPALIDAD DISTRITAL DE PACOBAMBA,2022,.8149206,.92346001,.93103451,1996769,1627208.24,1747015.83,1629208.24,27,2162269,29
MUNICIPALIDAD DISTRITAL DE PACOBAMBA,MUNICIPALIDAD DISTRITAL DE PACOBAMBA,2023,.73751169,.065692119,.80000001,1045238,770875.25,823277.71,770875.25,8,15911162,10
MUNICIPALIDAD DISTRITAL DE PACOBAMBA,MUNICIPALIDAD DISTRITAL DE PACOBAMBA,2024,.5806464,.084107257,.8125,1286199,746826.8,761648,746826.8,13,15292366,16
MUNICIPALIDAD DISTRITAL DE PACOCHA,MUNICIPALIDAD DISTRITAL DE PACOCHA,2022,.87930608,.58403981,.85714287,2940384,2585497.51,2875606.85,2864661.709999999,12,5034561,14
MUNICIPALIDAD DISTRITAL DE PACOCHA,MUNICIPALIDAD DISTRITAL DE PACOCHA,2023,.82876575,.18813021,.66666669,739566,612926.99,691410.99,684326.99,8,3931139,12
MUNICIPALIDAD DISTRITAL DE PACOCHA,MUNICIPALIDAD DISTRITAL DE PACOCHA,2024,.9786284,.60124683,.72727275,2097063,2052245.41,2079602.57,2062700.87,8,3487857,11
MUNICIPALIDAD DISTRITAL DE PACORA,MUNICIPALIDAD DISTRITAL DE PACORA,2022,.37910312,.29007345,.34285715,3957983,1500483.67,3703064.96,1553324.25,12,13644761,35
MUNICIPALIDAD DISTRITAL DE PACORA,MUNICIPALIDAD DISTRITAL DE PACORA,2023,.52295691,.8867057,.65217394,3820250,1997826.21,2112656.08,2074655.59,15,4308363,23
MUNICIPALIDAD DISTRITAL DE PACORA,MUNICIPALIDAD DISTRITAL DE PACORA,2024,.49085292,.16422249,.44827586,954034,468290.37,589970.03,472178.19,13,5809399,29
MUNICIPALIDAD DISTRITAL DE PACUCHA,MUNICIPALIDAD DISTRITAL DE PACUCHA,2022,.86563075,.7909863,.88,4575609,3960787.92,4098589.45,4036492.78,22,5784688,25
MUNICIPALIDAD DISTRITAL DE PACUCHA,MUNICIPALIDAD DISTRITAL DE PACUCHA,2023,.34595779,.62834233,.84615386,3584309,1240019.61,1627859.52,1405934.62,11,5704389,13
MUNICIPALIDAD DISTRITAL DE PACUCHA,MUNICIPALIDAD DISTRITAL DE PACUCHA,2024,.81986243,.63107699,.70833331,4953445,4061143.48,4698121.21,4212083.48,17,7849193,24
MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,2022,.97108018,1,1,1631199,1584025,1609025,1584030.2,1,1631199,1
MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,2023,.76153386,.53353059,.80000001,1501130,1143161.33,1154304.33,1143161.33,20,2813578,25
MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,2024,.64897507,.26212355,.41666666,1017922,660606,699858,674757,10,3883367,24
MUNICIPALIDAD DISTRITAL DE PAICO,MUNICIPALIDAD DISTRITAL DE PAICO,2022,.46600795,.98268807,.80000001,1614700,752463.04,1566112.63,920307.4399999999,4,1643146,5
MUNICIPALIDAD DISTRITAL DE PAICO,MUNICIPALIDAD DISTRITAL DE PAICO,2023,.4727703,.7914241,.44444445,5603679,2649253.05,2826431.85,2652868.85,4,7080501,9
MUNICIPALIDAD DISTRITAL DE PAICO,MUNICIPALIDAD DISTRITAL DE PAICO,2024,.40936872,.99445999,.85714287,7170327,2935307.61,6987285.510000001,2935307.61,6,7210272,7
MUNICIPALIDAD DISTRITAL DE PAIJAN,MUNICIPALIDAD DISTRITAL DE PAIJAN,2022,.8091352,.55599272,.74074072,8501773,6879083.59,8437156.92,6879083.59,20,15291159,27
MUNICIPALIDAD DISTRITAL DE PAIJAN,MUNICIPALIDAD DISTRITAL DE PAIJAN,2023,.46814662,.63335884,.80000001,6490638,3038570.18,6065525.69,4827539.229999999,32,10247963,40
MUNICIPALIDAD DISTRITAL DE PAIJAN,MUNICIPALIDAD DISTRITAL DE PAIJAN,2024,.82537359,.69480085,.79310346,6547523,5404152.489999999,6519920.55,5834420.699999999,23,9423597,29
MUNICIPALIDAD DISTRITAL DE PAIMAS,MUNICIPALIDAD DISTRITAL DE PAIMAS,2022,.72061926,.13498308,.66666669,3632350,2617541.36,3006541.67,2746966.86,34,26909669,51
MUNICIPALIDAD DISTRITAL DE PAIMAS,MUNICIPALIDAD DISTRITAL DE PAIMAS,2023,.61196107,.13878123,.78947371,2467497,1510012.07,1550012.07,1510012.07,30,17779759,38
MUNICIPALIDAD DISTRITAL DE PAIMAS,MUNICIPALIDAD DISTRITAL DE PAIMAS,2024,.88767242,.22140852,.6964286,3607549,3202321.76,3233900.03,3220103.87,39,16293632,56
MUNICIPALIDAD DISTRITAL DE PAJARILLO,MUNICIPALIDAD DISTRITAL DE PAJARILLO,2022,.6004566,.72742683,.6875,1114044,668935.0700000001,1090561.63,672772.37,11,1531486,16
MUNICIPALIDAD DISTRITAL DE PAJARILLO,MUNICIPALIDAD DISTRITAL DE PAJARILLO,2023,.68471801,.70390171,.80952382,735925,503901.11,726339.4,725701.11,17,1045494,21
MUNICIPALIDAD DISTRITAL DE PAJARILLO,MUNICIPALIDAD DISTRITAL DE PAJARILLO,2024,.87249976,.97705936,.9130435,1191988,1040009.26,1096251.12,1081073.88,21,1219975,23
MUNICIPALIDAD DISTRITAL DE PALCA,MUNICIPALIDAD DISTRITAL DE PALCA,2022,.67503798,.673374,.81,26921151,18172798.79,25701992.9,18337397.89,81,39979493,100
MUNICIPALIDAD DISTRITAL DE PALCA,MUNICIPALIDAD DISTRITAL DE PALCA,2023,.76149368,.77704674,.84705883,22323079,16998883.8,17902329.59,17717046.04,72,28728104,85
MUNICIPALIDAD DISTRITAL DE PALCA,MUNICIPALIDAD DISTRITAL DE PALCA,2024,.69604248,.52909672,.64285713,11213104,7804796.41,9860898.279999999,8493396.27,72,21192918,112
MUNICIPALIDAD DISTRITAL DE PALCAMAYO,MUNICIPALIDAD DISTRITAL DE PALCAMAYO,2022,.74252647,.97051913,.91666669,1624090,1205929.79,1221344.85,1221304.85,22,1673424,24
MUNICIPALIDAD DISTRITAL DE PALCAMAYO,MUNICIPALIDAD DISTRITAL DE PALCAMAYO,2023,.69456923,.89265424,.80555558,2149374,1492889.03,2099677.6,1661746.62,29,2407846,36
MUNICIPALIDAD DISTRITAL DE PALCAMAYO,MUNICIPALIDAD DISTRITAL DE PALCAMAYO,2024,.95080876,1,1,914887,869882.5900000001,908583.6799999999,898154.1199999999,16,914887,16
MUNICIPALIDAD DISTRITAL DE PALCAZU,MUNICIPALIDAD DISTRITAL DE PALCAZU,2022,.78483444,.33565366,.60606062,4925427,3865644.82,4616890.639999999,4526533.71,20,14674135,33
MUNICIPALIDAD DISTRITAL DE PALCAZU,MUNICIPALIDAD DISTRITAL DE PALCAZU,2023,.71079409,.26314703,.66666669,2800594,1990645.67,2738125.41,2343365.27,20,10642697,30
MUNICIPALIDAD DISTRITAL DE PALCAZU,MUNICIPALIDAD DISTRITAL DE PALCAZU,2024,.55931693,.32345518,.66666669,2722490,1522734.77,2640700.99,1871843.88,28,8416900,42
MUNICIPALIDAD DISTRITAL DE PALLANCHACRA,MUNICIPALIDAD DISTRITAL DE PALLANCHACRA,2022,.58935744,1,1,1321138,778622.49,991338.6,828745.73,9,1321138,9
MUNICIPALIDAD DISTRITAL DE PALLANCHACRA,MUNICIPALIDAD DISTRITAL DE PALLANCHACRA,2023,.91139811,1,1,855968,780127.64,825910.9399999999,790357.9399999999,4,855968,4
MUNICIPALIDAD DISTRITAL DE PALLANCHACRA,MUNICIPALIDAD DISTRITAL DE PALLANCHACRA,2024,.40943447,.31544548,.78947371,750195,307155.7,653170.3,449200.8,15,2378208,19
MUNICIPALIDAD DISTRITAL DE PALLASCA,MUNICIPALIDAD DISTRITAL DE PALLASCA,2022,.92953306,.24367423,.91176468,2669742,2481613.51,2662587.68,2512272.89,31,10956193,34
MUNICIPALIDAD DISTRITAL DE PALLASCA,MUNICIPALIDAD DISTRITAL DE PALLASCA,2023,.87533373,.58990967,.71428573,1666772,1458981.75,1497362.28,1483482.45,15,2825470,21
MUNICIPALIDAD DISTRITAL DE PALLASCA,MUNICIPALIDAD DISTRITAL DE PALLASCA,2024,.88742328,.33308381,.91666669,942892,836744.29,871803.87,868566.02,11,2830795,12
MUNICIPALIDAD DISTRITAL DE PALLPATA,MUNICIPALIDAD DISTRITAL DE PALLPATA,2022,.78219354,.90741026,.95890409,32373778,25322559.75,27069339.02,26019948.86,70,35677113,73
MUNICIPALIDAD DISTRITAL DE PALLPATA,MUNICIPALIDAD DISTRITAL DE PALLPATA,2023,.90957797,.82226181,.92708331,34971283,31809107.55,32734373.47,32381540.9,89,42530593,96
MUNICIPALIDAD DISTRITAL DE PALLPATA,MUNICIPALIDAD DISTRITAL DE PALLPATA,2024,.98671287,.67110324,.91935486,14882708,14684959.32,14843816.76,14830932.56,57,22176481,62
MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA,MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA,2022,.68805701,.99704772,.89999998,1713268,1178826.01,1203574.88,1200326.04,18,1718341,20
MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA,MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA,2023,.44545853,1,1,1532686,682748.05,913385.38,873269.67,12,1532686,12
MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA,MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA,2024,.63000172,.70829856,.85000002,2439757,1537051.07,1926011.98,1537051.07,17,3444532,20
MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,2022,.87529689,.36707908,.90909094,2637792,2308851.09,2445885.19,2308851.09,10,7185896,11
MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,2023,.31098902,.091854721,.75,1669265,519123.1,911663.2,519123.1,9,18172882,12
MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,2024,.67244679,.13657804,.5,2224120,1495602.38,1928802.87,1741221.14,15,16284609,30
MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,2022,.96035624,.17204948,.61538464,1368194,1313953.66,1353814.04,1313953.66,8,7952329,13
MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,2023,.77640665,.93034786,.84615386,724527,562527.59,568808.59,562527.59,11,778770,13
MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,2024,.58009279,.082546376,.71428573,906945,526112.27,639362.3100000001,632358.7100000001,15,10987097,21
MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,2022,.713045,.32501584,.80000001,3822687,2725747.8,2853352.83,2742927.78,36,11761541,45
MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,2023,.85352826,.60038638,.74358976,4464293,3810400.29,4253429.67,3922991.64,29,7435700,39
MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,2024,.78332311,.29811719,.78947371,3123988,2447092.000000001,2941590.13,2722059.660000001,45,10479060,57
MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,2022,.83879405,.40782416,.78571427,12286821,10306112.52,11946481.62,10331194.53,44,30127742,56
MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,2023,.47353792,.17821577,.875,6106307,2891567.88,5253672.93,2980874.88,14,34263560,16
MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,2024,.34145927,.5067836,.72727275,6074603,2074229.45,5572151.9,2075169.45,24,11986581,33
MUNICIPALIDAD DISTRITAL DE PAMPAS,MUNICIPALIDAD DISTRITAL DE PAMPAS,2022,.85976619,.36580983,.82352942,6385492,5490030.27,6067024.440000001,5760982.080000001,56,17455769,68
MUNICIPALIDAD DISTRITAL DE PAMPAS,MUNICIPALIDAD DISTRITAL DE PAMPAS,2023,.63050753,.48410505,.85294116,4897698,3088035.42,4153649.25,3485097.88,29,10117015,34
MUNICIPALIDAD DISTRITAL DE PAMPAS,MUNICIPALIDAD DISTRITAL DE PAMPAS,2024,.59370238,.42467454,.81395346,3181569,1888905.1,2304997.22,2045298.93,35,7491782,43
MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,2022,.92234963,1,1,1677635,1547366.06,1651898.89,1582265.62,14,1677635,14
MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,2023,.61244231,.71777803,.70588237,889215,544592.9099999999,686291.4099999999,544592.9099999999,12,1238844,17
MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,2024,.36719012,.26046565,.73333335,566866,208147.6,500247.6,216747.6,11,2176356,15
MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,2022,.90147561,.28193632,.82758623,2298754,2072270.62,2289774.45,2137048.75,24,8153451,29
MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,2023,.39226648,.36096591,.86363637,1309855,513812.23,620185.11,532239.8200000001,19,3628750,22
MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,2024,.51124269,.97306228,.76923078,2244734,1147603.81,1913333.11,1726852.79,10,2306876,13
MUNICIPALIDAD DISTRITAL DE PANCAN,MUNICIPALIDAD DISTRITAL DE PANCAN,2022,.84915936,.28438103,.78947371,746093,633551.8399999999,742088.1899999999,731556.8,15,2623568,19
MUNICIPALIDAD DISTRITAL DE PANCAN,MUNICIPALIDAD DISTRITAL DE PANCAN,2023,.78708863,.17215474,.83333331,399326,314304.95,381148.59,344139.57,10,2319576,12
MUNICIPALIDAD DISTRITAL DE PANCAN,MUNICIPALIDAD DISTRITAL DE PANCAN,2024,.54485071,.14703104,.5,430113,234347.36,327600.13,327599.36,3,2925321,6
MUNICIPALIDAD DISTRITAL DE PANGOA,MUNICIPALIDAD DISTRITAL DE PANGOA,2022,.66069043,.47913936,.77380955,27751858,18335387.06,27705655.28,26319819.71,65,57920221,84
MUNICIPALIDAD DISTRITAL DE PANGOA,MUNICIPALIDAD DISTRITAL DE PANGOA,2023,.81831211,.5030629,.74166667,25487081,20856386.77,24225887.93000001,23406889.9,89,50663806,120
MUNICIPALIDAD DISTRITAL DE PANGOA,MUNICIPALIDAD DISTRITAL DE PANGOA,2024,.88018453,.59648412,.79807693,15916353,14009327.94,15915406.03,15682730.71,83,26683615,104
MUNICIPALIDAD DISTRITAL DE PAPAPLAYA,MUNICIPALIDAD DISTRITAL DE PAPAPLAYA,2022,.97012752,.69032043,.60000002,247435,240043.51,245784.26,242326.84,3,358435,5
MUNICIPALIDAD DISTRITAL DE PAPAPLAYA,MUNICIPALIDAD DISTRITAL DE PAPAPLAYA,2023,.99996692,.37253115,.72727275,218114,218106.78,218107.48,218106.78,8,585492,11
MUNICIPALIDAD DISTRITAL DE PAPAPLAYA,MUNICIPALIDAD DISTRITAL DE PAPAPLAYA,2024,1,.82024801,.875,245159,245159,245159,245159,7,298884,8
MUNICIPALIDAD DISTRITAL DE PAPAYAL,MUNICIPALIDAD DISTRITAL DE PAPAYAL,2022,.3602502,.53416532,.95454544,5247690,1890481.42,5067321.53,2087606.83,21,9824093,22
MUNICIPALIDAD DISTRITAL DE PAPAYAL,MUNICIPALIDAD DISTRITAL DE PAPAYAL,2023,.25007388,.82411987,.8125,7852694,1963753.58,7430019.200000001,3603450.26,13,9528582,16
MUNICIPALIDAD DISTRITAL DE PAPAYAL,MUNICIPALIDAD DISTRITAL DE PAPAYAL,2024,.88494819,.87142491,.90322578,10619500,9397707.199999999,10400320.8,10104404.82,28,12186363,31
MUNICIPALIDAD DISTRITAL DE PARACAS,MUNICIPALIDAD DISTRITAL DE PARACAS,2022,.72560906,.999569,.96551722,31736752,23028475.31,26007793.54,24301296.94,28,31750436,29
MUNICIPALIDAD DISTRITAL DE PARACAS,MUNICIPALIDAD DISTRITAL DE PARACAS,2023,.46784598,1,1,21671979,10139148.28,18619929.94000001,18067725.8,40,21671979,40
MUNICIPALIDAD DISTRITAL DE PARACAS,MUNICIPALIDAD DISTRITAL DE PARACAS,2024,.73344296,.99745703,.96774191,17881279,13114898.59,17650889.25,14192034.51,30,17926867,31
MUNICIPALIDAD DISTRITAL DE PARAMONGA,MUNICIPALIDAD DISTRITAL DE PARAMONGA,2022,.88568884,.74012208,.54545456,2097705,1857913.85,1933245.71,1924798.87,18,2834269,33
MUNICIPALIDAD DISTRITAL DE PARAMONGA,MUNICIPALIDAD DISTRITAL DE PARAMONGA,2023,.62666082,.38882121,.81818181,2198812,1377909.31,2028105.53,1524786.31,18,5655072,22
MUNICIPALIDAD DISTRITAL DE PARAMONGA,MUNICIPALIDAD DISTRITAL DE PARAMONGA,2024,.60555911,.66671878,.78260869,2316805,1402962.38,1951663.88,1681587.42,18,3474936,23
MUNICIPALIDAD DISTRITAL DE PARANDAY,MUNICIPALIDAD DISTRITAL DE PARANDAY,2022,.99999189,.41527006,.75,664952,664946.6,664948.51,664946.6000000001,6,1601252,8
MUNICIPALIDAD DISTRITAL DE PARANDAY,MUNICIPALIDAD DISTRITAL DE PARANDAY,2023,.99834132,1,1,159765,159500,159500,159500,5,159765,5
MUNICIPALIDAD DISTRITAL DE PARANDAY,MUNICIPALIDAD DISTRITAL DE PARANDAY,2024,.8768006,.038421102,.42857143,184363,161649.59,176049.59,176049.59,3,4798483,7
MUNICIPALIDAD DISTRITAL DE PARARCA,MUNICIPALIDAD DISTRITAL DE PARARCA,2022,.79645902,.2886335,.76923078,1005507,800845.1400000001,1000649.15,806853.3,10,3483681,13
MUNICIPALIDAD DISTRITAL DE PARARCA,MUNICIPALIDAD DISTRITAL DE PARARCA,2023,.79838043,.76195323,.85714287,524825,419010,462993.16,422287,12,688789,14
MUNICIPALIDAD DISTRITAL DE PARARCA,MUNICIPALIDAD DISTRITAL DE PARARCA,2024,.69683075,.074866422,.66666669,200651,139819.79,172650.25,139819.79,10,2680120,15
MUNICIPALIDAD DISTRITAL DE PARARIN,MUNICIPALIDAD DISTRITAL DE PARARIN,2022,.7403571,.86127526,.96428573,7455022,5519378.460000001,7363864.3,6703697.33,27,8655795,28
MUNICIPALIDAD DISTRITAL DE PARARIN,MUNICIPALIDAD DISTRITAL DE PARARIN,2023,.57172698,.82508355,.95999998,5664040,3238284.48,4863767.28,4092191.37,24,6864808,25
MUNICIPALIDAD DISTRITAL DE PARARIN,MUNICIPALIDAD DISTRITAL DE PARARIN,2024,.71015728,.40562516,.72000003,4929060,3500407.85,3744803.35,3526137.51,18,12151761,25
MUNICIPALIDAD DISTRITAL DE PARAS,MUNICIPALIDAD DISTRITAL DE PARAS,2022,.87936151,.26290524,.71428573,4444083,3907955.62,4342360.05,4048730.88,30,16903744,42
MUNICIPALIDAD DISTRITAL DE PARAS,MUNICIPALIDAD DISTRITAL DE PARAS,2023,.63515419,.748972,.75757575,3903607,2479392.34,2800265.34,2574893.34,25,5211953,33
MUNICIPALIDAD DISTRITAL DE PARAS,MUNICIPALIDAD DISTRITAL DE PARAS,2024,.20701672,.83307517,.5714286,8379474,1734691.18,2043602.75,1986717.94,20,10058485,35
MUNICIPALIDAD DISTRITAL DE PARATIA,MUNICIPALIDAD DISTRITAL DE PARATIA,2022,.90838045,.42201218,.82857144,2509933,2279974.01,2394625.09,2320647.01,29,5947537,35
MUNICIPALIDAD DISTRITAL DE PARATIA,MUNICIPALIDAD DISTRITAL DE PARATIA,2023,.86134642,.17088939,.58823532,1684865,1451252.43,1496075.43,1451252.43,10,9859389,17
MUNICIPALIDAD DISTRITAL DE PARATIA,MUNICIPALIDAD DISTRITAL DE PARATIA,2024,.66706425,.38770589,.66666669,1356044,904568.47,1326363.38,1311993.38,12,3497610,18
MUNICIPALIDAD DISTRITAL DE PARCO,MUNICIPALIDAD DISTRITAL DE PARCO,2022,.91870224,.06201411,.46153846,434380,399065.8699999999,420539.09,418889.09,6,7004535,13
MUNICIPALIDAD DISTRITAL DE PARCO,MUNICIPALIDAD DISTRITAL DE PARCO,2023,.95104569,.37848249,.81818181,348962,331878.8,334699.8,334699.8,9,922003,11
MUNICIPALIDAD DISTRITAL DE PARCO,MUNICIPALIDAD DISTRITAL DE PARCO,2024,.57848412,.37460899,.83333331,317831,183860.18,252507.77,213450.18,15,848434,18
MUNICIPALIDAD DISTRITAL DE PARCONA,MUNICIPALIDAD DISTRITAL DE PARCONA,2022,.5258677,.89268249,.89999998,26594362,13985115.47,19940921.86,16119766.01,36,29791513,40
MUNICIPALIDAD DISTRITAL DE PARCONA,MUNICIPALIDAD DISTRITAL DE PARCONA,2023,.54383427,.88734448,.93939394,30327534,16493152.76,26299670.85,22738242.03,62,34177859,66
MUNICIPALIDAD DISTRITAL DE PARCONA,MUNICIPALIDAD DISTRITAL DE PARCONA,2024,.87412679,.88749087,.96774191,32097734,28057489.08,31318670.47,30407222.04,90,36166832,93
MUNICIPALIDAD DISTRITAL DE PARCOY,MUNICIPALIDAD DISTRITAL DE PARCOY,2022,.66185266,.89448351,.94805193,47900889,31703332.12,43913378.84000001,31703332.12,146,53551451,154
